Time;Open;High;Low;Close;Volumn;MA5;MA10;MA20;MA50;MA8;MA13;MA21;MO5;MO8;MO10;MO12;MO13;MO21;RSI5;RSI8;RSI9;RSI10;RSI12;RSI13;RSI14;RSI21;RSI25,
1971.06.30;0.5592;0.5592;0.5592;0.5592;1;0;0;0;0;0;0;0;99.8928;100.233;100.251;100.269;100.269;102.081;65.4773;65.6655;65.6731;65.6633;65.6357;65.6257;65.6188;65.6006;65.5829,
1971.07.01;0.5592;0.5592;0.5592;0.5592;1;0;0;0;0;0;0;0;100;100.215;100.179;100.269;100.269;101.507;65.4773;65.6655;65.6731;65.6633;65.6357;65.6257;65.6188;65.6006;65.5829,
1971.07.02;0.5587;0.5587;0.5587;0.5587;1;0;0;0;0;0;0;0;100.018;100.072;100.143;100.161;100.179;100.794;50.6729;58.0091;59.2927;60.255;61.5633;62.0184;62.3857;63.7129;64.0314,
1971.07.06;0.5587;0.5587;0.5587;0.5587;1;0;0;0;0;0;0;0;100.09;99.8035;100.125;100.09;100.161;100.757;50.6729;58.0091;59.2927;60.255;61.5633;62.0184;62.3857;63.7129;64.0314,
1971.07.07;0.5588;0.5588;0.5588;0.5588;1;0;0;0;0;0;0;0;100;99.9285;100.09;100.161;100.107;100.612;53.9282;59.2502;60.2698;61.0471;62.1227;62.5022;62.8108;63.9417;64.2151,
1971.07.08;0.5586;0.5586;0.5586;0.5586;1;0;0;0;0;0;0;0;99.8927;100;99.7856;100.108;100.125;100.486;46.2909;55.5006;57.1817;58.4579;60.2109;60.8235;61.3185;63.1061;63.5391,
1971.07.09;0.5588;0.5588;0.5588;0.5588;1;0;0;0;0;0;0;0;99.9285;100.107;99.9285;100.09;100.143;100.305;54.3687;58.502;59.5153;60.3275;61.5033;61.9312;62.2835;63.6055;63.9346,
1971.07.12;0.5586;0.5586;0.5586;0.5586;1;0;0;0;0;0;0;0;99.9821;99.9642;100;99.7856;100.054;100.233;45.765;54.3152;56.0771;57.4544;59.3985;60.0906;60.6539;62.7141;63.2202,
1971.07.13;0.5586;0.5586;0.5586;0.5586;1;0;0;0;0;0;0;0;99.9821;99.8927;100.072;99.8927;99.7856;100.161;45.765;54.3152;56.0771;57.4544;59.3985;60.0906;60.6539;62.7141;63.2202,
1971.07.14;0.5604;0.5604;0.5604;0.5604;1;0;0;0;0;0;0;0;100.286;100.215;100.286;100.322;100.215;100.484;83.1849;75.1884;73.5092;72.1772;70.289;69.6254;69.0941;67.2657;66.8388,
1971.07.15;0.5614;0.5614;0.5614;0.5614;1;0;0;0;0;0;0;0;100.501;100.483;100.393;100.573;100.501;100.663;88.6318;80.7676;78.7742;77.0744;74.4435;73.4439;72.6094;69.4418;68.6252,
1971.07.16;0.5628;0.5628;0.5628;0.5628;1;0;0;0;0;0;0;0;100.716;100.734;100.644;100.716;100.824;100.896;92.7447;85.8563;83.8345;82.0021;78.9409;77.6964;76.619;72.1621;70.9104,
1971.07.19;0.5632;0.5632;0.5632;0.5632;1;0;0;0;0;0;0;0;100.823;100.787;100.805;100.715;100.787;100.896;93.5749;86.981;84.9851;83.1518;80.0359;78.7496;77.6267;72.8862;71.5276,
1971.07.20;0.5628;0.5628;0.5628;0.5628;1;0;0;0;0;0;0;0;100.752;100.752;100.734;100.644;100.644;100.878;81.8655;79.7343;78.6846;77.6412;75.7396;74.9169;74.1835;70.9484;69.9809,
1971.07.21;0.5636;0.5636;0.5636;0.5636;1;0;0;0;0;0;0;0;100.571;100.859;100.859;100.877;100.787;101.004;86.1868;82.9762;81.7319;80.5113;78.2831;77.3096;76.4348;72.4846;71.275,
1971.07.22;0.5644;0.5644;0.5644;0.5644;1;0;0;0;0;0;0;0;100.534;101.038;101.038;101.02;101.02;101.093;89.3569;85.6075;84.2629;82.944;80.512;79.4349;78.4579;73.932;72.5094,
1971.07.23;0.5646;0.5646;0.5646;0.5646;1;0;0;0;0;0;0;0;100.32;101.074;101.038;101.038;101.056;100.857;90.0692;86.2162;84.8531;83.5155;81.0426;79.9436;78.9446;74.287;72.8137,
1971.07.26;0.5644;0.5644;0.5644;0.5644;1;0;0;0;0;0;0;0;100.213;100.714;101.038;101.038;101.002;100.93;83.1165;82.241;81.4178;80.5175;78.7047;77.857;77.0695;73.2396;71.9838,
1971.07.27;0.5651;0.5651;0.5651;0.5651;1;0;0;0;0;0;0;0;100.409;100.659;101.164;101.127;101.164;101.164;87.3789;85.0063;83.9727;82.9041;80.8176;79.8511;78.9537;74.5579;73.1015,
1971.07.28;0.5646;0.5646;0.5646;0.5646;1;0;0;0;0;0;0;0;100.177;100.32;100.749;101.074;101.038;101.147;71.3059;75.4197;75.6181;75.558;75.0178;74.6491;74.26;71.9014;70.9941,
1971.07.29;0.5651;0.5651;0.5651;0.5651;1;0;0;0;0;0;0;0;100.124;100.337;100.659;101.164;101.164;101.127;76.6702;78.226;78.0724;77.7488;76.8316;76.3203;75.8087;72.9147;71.8398,
1971.07.30;0.5651;0.5651;0.5651;0.5651;1;0;0;0;0;0;0;0;100.089;100.409;100.409;100.839;101.164;101.055;76.6702;78.226;78.0724;77.7488;76.8316;76.3203;75.8087;72.9147;71.8398,
1971.08.02;0.5649;0.5649;0.5649;0.5649;1;0;0;0;0;0;0;0;100.089;100.231;100.302;100.623;100.803;101.019;68.6491;73.8226;74.2868;74.4533;74.2649;74.0293;73.7501;71.7732;70.9421,
1971.08.03;0.5652;0.5652;0.5652;0.5652;1;0;0;0;0;0;0;0;100.018;100.142;100.426;100.426;100.677;101.163;73.7903;76.1264;76.2316;76.1389;75.5988;75.2372;74.8532;72.4525;71.4986,
1971.08.04;0.5667;0.5667;0.5667;0.5667;1;0;0;0;0;0;0;0;100.372;100.372;100.55;100.621;100.693;101.432;87.0566;84.1149;83.3257;82.5394;80.9771;80.2203;79.4934;75.5422;74.0835,
1971.08.05;0.5675;0.5675;0.5675;0.5675;1;0;0;0;0;0;0;0;100.425;100.549;100.549;100.835;100.763;101.557;90.3222;86.8059;85.8583;84.9342;83.1392;82.2805;81.4585;76.9876;75.3266,
1971.08.06;0.5676;0.5676;0.5676;0.5676;1;0;0;0;0;0;0;0;100.442;100.442;100.531;100.71;100.853;101.611;90.6893;87.1177;86.154;85.2158;83.3966;82.527;81.6946;77.1647;75.4798,
1971.08.09;0.5737;0.5737;0.5737;0.5737;1;0;0;0;0;0;0;0;101.558;101.612;101.648;101.648;101.792;102.666;97.6077;95.1337;94.3139;93.4785;91.7628;90.8953;90.0331;84.7049;82.4153,
1971.08.10;0.5736;0.5736;0.5736;0.5736;1;0;0;0;0;0;0;0;101.486;101.504;101.504;101.594;101.63;102.685;96.1438;94.0374;93.2999;92.5365;90.9433;90.1287;89.3149;84.2262;82.0192,
1971.08.11;0.5745;0.5745;0.5745;0.5745;1;0;0;0;0;0;0;0;101.376;101.663;101.753;101.79;101.753;102.846;96.7005;94.6693;93.9577;93.2197;91.6734;90.8788;90.0818;85.026;82.7945,
1971.08.12;0.5775;0.5775;0.5775;0.5775;1;0;0;0;0;0;0;0;101.762;102.23;102.194;102.194;102.321;103.051;97.9398;96.2024;95.5836;94.9366;93.561;92.8426;92.1137;87.2827;85.0352,
1971.08.13;0.5773;0.5773;0.5773;0.5773;1;0;0;0;0;0;0;0;101.709;102.141;102.159;102.249;102.159;102.832;94.9673;94.1396;93.6927;93.1887;92.0435;91.421;90.7785;86.3715;84.273,
1971.08.23;0.5708;0.5708;0.5708;0.5708;1;0;0;0;0;0;0;0;99.4945;100.723;101.044;101.009;101.098;101.421;42.5294;52.404;54.3681;55.9743;58.4383;59.3991;60.2247;63.6843;64.6553,
1971.08.24;0.575;0.575;0.575;0.575;1;0;0;0;0;0;0;0;100.244;101.322;101.734;101.752;101.752;102.095;60.255;64.1431;65.0358;65.7842;66.9452;67.3938;67.7726;69.1772;69.4431,
1971.08.25;0.5773;0.5773;0.5773;0.5773;1;0;0;0;0;0;0;0;100.487;101.709;101.87;102.195;102.159;102.576;67.1834;68.9378;69.4375;69.8694;70.5467;70.8043;71.0162;71.6435;71.6349,
1971.08.26;0.5758;0.5758;0.5758;0.5758;1;0;0;0;0;0;0;0;99.7056;100.366;101.463;101.875;101.93;102.165;58.8239;62.6898;63.5661;64.3058;65.4715;65.9319;66.3276;67.9219;68.3064,
1971.08.27;0.5751;0.5751;0.5751;0.5751;1;0;0;0;0;0;0;0;99.6189;100.262;101.321;101.482;101.752;101.896;54.8432;59.7992;60.8643;61.756;63.1584;63.7153;64.1975;66.236;66.7977,
1971.08.30;0.575;0.575;0.575;0.575;1;0;0;0;0;0;0;0;100.736;100.087;100.227;101.322;101.465;101.842;54.1884;59.3524;60.4513;61.3698;62.8125;63.3855;63.8819;65.9903;66.5788,
1971.08.31;0.5755;0.5755;0.5755;0.5755;1;0;0;0;0;0;0;0;100.087;99.6537;100.331;101.392;101.41;101.967;57.3697;61.0168;61.9052;62.667;63.8911;64.384;64.8134;66.64;67.1395,
1971.09.01;0.5758;0.5758;0.5758;0.5758;1;0;0;0;0;0;0;0;99.7402;99.7402;100.226;100.366;101.445;101.893;59.48;62.0815;62.8276;63.4845;64.5638;65.0044;65.3901;67.0367;67.4805,
1971.09.02;0.5767;0.5767;0.5767;0.5767;1;0;0;0;0;0;0;0;100.156;101.034;99.8615;100.54;100.523;102.143;65.8243;65.3281;65.6358;65.9684;66.6001;66.8794;67.1308;68.2268;68.5019,
1971.09.03;0.5772;0.5772;0.5772;0.5772;1;0;0;0;0;0;0;0;100.365;100.383;99.9827;100.47;100.628;102.141;69.1758;67.1158;67.1852;67.3398;67.7242;67.9141;68.0909;68.8822;69.0642,
1971.09.07;0.5769;0.5769;0.5769;0.5769;1;0;0;0;0;0;0;0;100.33;99.9307;101.069;99.8961;100.418;102.088;64.4365;64.824;65.2009;65.578;66.2645;66.5625;66.8295;67.9986;68.3021,
1971.09.08;0.5764;0.5764;0.5764;0.5764;1;0;0;0;0;0;0;0;100.156;100.104;100.243;99.8441;99.8095;102.036;56.3881;60.865;61.7796;62.5477;63.7655;64.2537;64.6789;66.5055;67.0183,
1971.09.09;0.5767;0.5767;0.5767;0.5767;1;0;0;0;0;0;0;0;100.156;100.278;99.8961;101.034;99.8961;102.035;60.1236;62.4381;63.087;63.667;64.6384;65.0419;65.3984;66.9625;67.4013,
1971.09.10;0.5777;0.5777;0.5777;0.5777;1;0;0;0;0;0;0;0;100.173;100.47;100.33;100.47;101.209;101.941;70.612;67.4259;67.2838;67.2878;67.4865;67.62;67.7562;68.4683;68.6646,
1971.09.13;0.5778;0.5778;0.5778;0.5778;1;0;0;0;0;0;0;0;100.104;100.4;100.469;100.087;100.487;101.815;71.5475;67.9128;67.697;67.6461;67.7697;67.8766;67.9911;68.6185;68.7906,
1971.09.14;0.5802;0.5802;0.5802;0.5802;1;0;0;0;0;0;0;0;100.572;100.764;100.904;100.764;100.502;102.22;85.4458;77.2436;75.9109;74.9592;73.7547;73.3655;73.0629;71.9814;71.6412,
1971.09.15;0.5808;0.5808;0.5808;0.5808;1;0;0;0;0;0;0;0;100.763;100.711;100.921;100.991;100.868;101.238;87.3733;78.9893;77.5187;76.4386;75.0198;74.5435;74.165;72.748;72.3001,
1971.09.16;0.5805;0.5805;0.5805;0.5805;1;0;0;0;0;0;0;0;100.659;100.572;100.816;100.957;100.939;101.203;80.6942;75.6722;74.7137;74.0095;73.0979;72.7994;72.5663;71.7178;71.4357,
1971.09.17;0.5811;0.5811;0.5811;0.5811;1;0;0;0;0;0;0;0;100.589;100.728;100.763;100.973;101.061;101.149;83.7917;77.8028;76.6174;75.7239;74.522;74.1118;73.7835;72.5346;72.1299,
1971.09.20;0.5863;0.5863;0.5863;0.5863;1;0;0;0;0;0;0;0;101.471;101.718;101.577;101.824;101.877;101.524;94.0806;88.1137;86.5155;85.1538;83.0203;82.1828;81.4606;78.2503;77.1445,
1971.09.21;0.5842;0.5842;0.5842;0.5842;1;0;0;0;0;0;0;0;100.689;101.301;101.265;101.301;101.459;101.195;71.249;72.558;72.5606;72.5144;72.3835;72.3187;72.258;71.905;71.7162,
1971.09.22;0.5861;0.5861;0.5861;0.5861;1;0;0;0;0;0;0;0;100.913;101.454;101.683;101.542;101.63;102.68;77.4407;76.7941;76.4303;76.0832;75.4838;75.2325;75.0089;73.9145;73.4753,
1971.09.23;0.5907;0.5907;0.5907;0.5907;1;0;0;0;0;0;0;0;101.757;102.233;102.428;102.392;102.339;102.73;86.342;83.7394;82.9712;82.2744;81.0905;80.591;80.1427;77.9278;77.0714,
1971.09.24;0.5901;0.5901;0.5901;0.5901;1;0;0;0;0;0;0;0;101.549;101.706;102.146;102.377;102.288;102.217;81.1231;80.1629;79.7246;79.2993;78.5349;78.2003;77.895;76.3197;75.6774,
1971.09.27;0.5903;0.5903;0.5903;0.5903;1;0;0;0;0;0;0;0;100.682;101.636;102.163;102.358;102.412;102.518;81.5869;80.4805;80.0178;79.5729;78.7781;78.4313;78.1153;76.4895;75.8292,
1971.09.28;0.5901;0.5901;0.5901;0.5901;1;0;0;0;0;0;0;0;101.01;101.654;101.706;102.146;102.324;102.608;79.1561;79.0345;78.7369;78.4214;77.8162;77.541;77.2857;75.9179;75.3394,
1971.09.29;0.5904;0.5904;0.5904;0.5904;1;0;0;0;0;0;0;0;100.734;101.6;101.653;102.181;102.198;102.678;80.2589;79.6609;79.2962;78.9296;78.2508;77.9478;77.6688;76.198;75.5858,
1971.09.30;0.5896;0.5896;0.5896;0.5896;1;0;0;0;0;0;0;0;99.8138;100.563;101.568;101.62;102.042;102.45;68.2268;73.0119;73.4965;73.781;74.0322;74.0721;74.0805;73.7943;73.5445,
1971.10.01;0.5889;0.5889;0.5889;0.5889;1;0;0;0;0;0;0;0;99.7966;100.805;101.342;101.395;101.499;102.275;58.6155;67.3873;68.5604;69.3811;70.4089;70.738;70.99;71.7158;71.7778,
1971.10.04;0.5882;0.5882;0.5882;0.5882;1;0;0;0;0;0;0;0;99.6442;100.358;100.324;101.326;101.274;101.994;49.8393;61.9344;63.7442;65.0695;66.8402;67.4491;67.9378;69.6558;70.0254,
1971.10.05;0.5886;0.5886;0.5886;0.5886;1;0;0;0;0;0;0;0;99.7458;99.6445;100.753;101.291;101.395;101.975;54.6855;63.845;65.3107;66.3954;67.8558;68.3598;68.7642;70.1699;70.4548,
1971.10.06;0.5897;0.5897;0.5897;0.5897;1;0;0;0;0;0;0;0;99.8814;99.9322;100.614;100.58;101.48;102.219;65.9829;68.7712;69.4011;69.8879;70.5608;70.794;70.9796;71.5612;71.6193,
1971.10.07;0.5901;0.5901;0.5901;0.5901;1;0;0;0;0;0;0;0;100.085;99.9661;99.8984;101.01;100.648;102.377;69.4455;70.4448;70.8092;71.1014;71.5119;71.6532;71.7639;72.0588;72.0367,
1971.10.08;0.5899;0.5899;0.5899;0.5899;1;0;0;0;0;0;0;0;100.17;99.9661;99.9661;100.648;100.976;102.289;65.2918;68.3517;69.0225;69.5444;70.2736;70.5294;70.7346;71.4029;71.489,
1971.10.12;0.5883;0.5883;0.5883;0.5883;1;0;0;0;0;0;0;0;100.017;99.6443;99.6612;99.5937;100.375;101.835;40.8552;53.7499;56.2491;58.213;61.0482;62.0896;62.9553;66.3313;67.2294,
1971.10.13;0.5876;0.5876;0.5876;0.5876;1;0;0;0;0;0;0;0;99.8301;99.6608;99.5763;99.5763;99.4752;101.696;33.9138;48.5627;51.5534;53.9406;57.4487;58.7572;59.8539;64.2354;65.4521,
1971.10.14;0.5859;0.5859;0.5859;0.5859;1;0;0;0;0;0;0;0;99.3556;99.4906;99.2378;99.2546;99.2883;100.982;22.3739;38.3031;41.9788;45.024;49.6872;51.4869;53.0223;59.4457;61.3492,
1971.10.15;0.5863;0.5863;0.5863;0.5863;1;0;0;0;0;0;0;0;99.356;99.677;99.4403;99.356;99.3224;100.947;29.4359;41.6197;44.6976;47.3014;51.3735;52.9702;54.3428;60.1793;61.9341,
1971.10.18;0.5886;0.5886;0.5886;0.5886;1;0;0;0;0;0;0;0;99.7796;100;99.9491;99.6951;99.7458;101.395;57.3343;56.8595;57.5613;58.3302;59.8208;60.4945;61.1116;64.1;65.0974,
1971.10.19;0.589;0.589;0.589;0.589;1;0;0;0;0;0;0;0;100.119;99.8813;100.136;99.8982;99.7629;101.359;60.7111;58.9874;59.4086;59.9499;61.1028;61.6505;62.1623;64.734;65.615,
1971.10.20;0.5895;0.5895;0.5895;0.5895;1;0;0;0;0;0;0;0;100.323;99.8983;100.153;100.102;99.983;100.546;65.0351;61.6871;61.75;62.0012;62.7247;63.1121;63.4901;65.533;66.2665,
1971.10.21;0.5886;0.5886;0.5886;0.5886;1;0;0;0;0;0;0;0;100.461;99.7796;99.8135;100.068;99.9491;100.753;52.1271;54.3301;55.2916;56.2401;57.9778;58.746;59.4463;62.8421;63.9932,
1971.10.22;0.5865;0.5865;0.5865;0.5865;1;0;0;0;0;0;0;0;100.034;99.694;99.3899;99.6432;99.711;100.068;33.015;41.2205;43.3814;45.3218;48.6131;50.002;51.2447;57.098;59.0682,
1971.10.26;0.587;0.587;0.587;0.587;1;0;0;0;0;0;0;0;99.7282;99.8979;99.5084;99.5421;99.7282;99.3736;39.6053;44.8421;46.47;47.9929;50.6822;51.8505;52.9105;58.0565;59.8349,
1971.10.27;0.5867;0.5867;0.5867;0.5867;1;0;0;0;0;0;0;0;99.6095;100.137;99.728;99.4238;99.4913;99.4238;36.8837;43.0243;44.8197;46.4792;49.3808;50.6337;51.7677;57.2507;59.1425,
1971.10.28;0.5864;0.5864;0.5864;0.5864;1;0;0;0;0;0;0;0;99.4741;100.017;99.7958;99.4067;99.373;99.3393;33.9661;41.1194;43.0977;44.9055;48.0352;49.3783;50.5908;56.4284;58.4382,
1971.10.29;0.5858;0.5858;0.5858;0.5858;1;0;0;0;0;0;0;0;99.5243;99.5243;99.9829;99.575;99.305;99.2713;28.3581;37.3404;39.6687;41.7633;45.3396;46.8609;48.2293;54.7761;57.0233,
1971.11.01;0.5865;0.5865;0.5865;0.5865;1;0;0;0;0;0;0;0;100;99.5756;100.034;99.8128;99.694;99.3394;42.2606;44.1803;45.3733;46.6065;48.9833;50.0776;51.0973;56.3421;58.2517,
1971.11.03;0.5862;0.5862;0.5862;0.5862;1;0;0;0;0;0;0;0;99.8637;99.4402;99.5923;100.051;99.7617;99.4233;38.281;41.9381;43.395;44.8311;47.5028;48.7087;49.8234;55.4776;57.5178,
1971.11.04;0.5858;0.5858;0.5858;0.5858;1;0;0;0;0;0;0;0;99.8466;99.5243;99.4567;99.9147;99.9829;99.4736;33.0879;38.9275;40.7311;42.4362;45.5025;46.8584;48.1015;54.311;56.5286,
1971.11.05;0.5859;0.5859;0.5859;0.5859;1;0;0;0;0;0;0;0;99.9147;99.8977;99.3893;99.5413;99.9318;99.609;35.8091;40.155;41.737;43.2779;46.1212;47.3996;48.5799;54.5618;56.7224,
1971.11.08;0.5852;0.5852;0.5852;0.5852;1;0;0;0;0;0;0;0;99.8976;99.6934;99.4224;99.3548;99.4224;99.4224;26.4108;34.593;36.8164;38.8587;42.4413;44.0016;45.4231;52.4456;54.9364,
1971.11.09;0.5843;0.5843;0.5843;0.5843;1;0;0;0;0;0;0;0;99.6249;99.5909;99.6249;99.1179;99.202;99.0843;18.5756;28.7429;31.4528;33.9118;38.1698;40.0069;41.6736;49.8362;52.7135,
1971.11.10;0.5841;0.5841;0.5841;0.5841;1;0;0;0;0;0;0;0;99.6418;99.6078;99.506;99.2355;99.084;98.9832;17.1614;27.5593;30.3475;32.8784;37.2606;39.1513;40.8663;49.2643;52.2243,
1971.11.11;0.5848;0.5848;0.5848;0.5848;1;0;0;0;0;0;0;0;99.8293;99.8293;99.6762;99.7101;99.3544;99.1354;37.8594;37.8042;38.8138;39.9904;42.4906;43.7157;44.8903;51.3175;53.7878,
1971.11.12;0.5855;0.5855;0.5855;0.5855;1;0;0;0;0;0;0;0;99.9317;99.8295;99.8465;99.7445;99.8295;99.5241;52.6485;46.4581;46.1741;46.3112;47.2845;47.9459;48.6532;53.3017;55.3112,
1971.11.15;0.5857;0.5857;0.5857;0.5857;1;0;0;0;0;0;0;0;100.085;99.9147;99.9829;99.8296;99.7785;99.6767;56.358;48.785;48.1779;48.0483;48.6195;49.1293;49.7098;53.8659;55.7453,
1971.11.16;0.5859;0.5859;0.5859;0.5859;1;0;0;0;0;0;0;0;100.274;100.017;99.8977;99.9147;99.8636;100;60.2504;51.2083;50.261;49.8512;50.0007;50.3521;50.8;54.4437;56.1887,
1971.11.17;0.5861;0.5861;0.5861;0.5861;1;0;0;0;0;0;0;0;100.342;100.034;99.9829;100.051;99.9488;99.9659;64.2375;53.7114;52.4129;51.7132;51.4253;51.6121;51.9225;55.0351;56.6412,
1971.11.18;0.5849;0.5849;0.5849;0.5849;1;0;0;0;0;0;0;0;100.017;99.9487;99.8464;99.7272;99.8464;99.3714;36.6592;39.7336;40.5661;41.4528;43.3424;44.3037;45.2517;50.8746;53.2065,
1971.11.19;0.5865;0.5865;0.5865;0.5865;1;0;0;0;0;0;0;0;100.171;100.377;100.102;100.051;100;99.5756;63.078;56.8464;55.6146;54.7528;53.8853;53.7612;53.7786;55.5762;56.8414,
1971.11.22;0.5874;0.5874;0.5874;0.5874;1;0;0;0;0;0;0;0;100.29;100.565;100.376;100.273;100.205;99.6438;71.4506;63.5077;61.7442;60.3782;58.6113;58.0971;57.7634;57.953;58.7203,
1971.11.23;0.5886;0.5886;0.5886;0.5886;1;0;0;0;0;0;0;0;100.461;100.65;100.736;100.461;100.478;100;79.2811;70.4568;68.309;66.541;63.9806;63.0958;62.4161;60.883;61.0739,
1971.11.24;0.5908;0.5908;0.5908;0.5908;1;0;0;0;0;0;0;0;100.802;100.905;101.147;100.957;100.836;100.733;87.2777;78.8825;76.5933;74.5914;71.4009;70.1645;69.1299;65.5095;64.8962,
1971.11.26;0.5912;0.5912;0.5912;0.5912;1;0;0;0;0;0;0;0;101.077;100.939;101.094;101.181;101.025;100.716;88.3037;80.064;77.7813;75.7692;72.5236;71.2492;70.1732;66.2711;65.5371,
1971.11.29;0.5908;0.5908;0.5908;0.5908;1;0;0;0;0;0;0;0;100.733;100.836;100.905;101.147;101.112;100.699;80.2174;75.2524;73.5799;72.0579;69.5453;68.5493;67.7089;64.7694;64.314,
1971.11.30;0.5904;0.5904;0.5904;0.5904;1;0;0;0;0;0;0;0;100.511;100.734;100.802;100.958;101.079;100.682;71.9782;70.4161;69.3647;68.3386;66.5632;65.8462;65.2416;63.2642;63.0875,
1971.12.01;0.5921;0.5921;0.5921;0.5921;1;0;0;0;0;0;0;0;100.595;101.231;101.058;101.127;101.248;101.075;81.8705;77.454;75.9516;74.5434;72.1082;71.0942;70.2101;66.716;65.9612,
1971.12.02;0.5946;0.5946;0.5946;0.5946;1;0;0;0;0;0;0;0;100.643;101.381;101.45;101.52;101.554;101.381;89.0054;83.8937;82.2615;80.7178;77.9694;76.7788;75.7091;70.9333;69.5882,
1971.12.03;0.5981;0.5981;0.5981;0.5981;1;0;0;0;0;0;0;0;101.167;101.822;102.257;102.082;102.117;102.03;93.4893;88.9456;87.4485;86;83.322;82.1136;80.9977;75.4972;73.6783,
1971.12.06;0.6016;0.6016;0.6016;0.6016;1;0;0;0;0;0;0;0;101.828;102.209;102.575;102.645;102.68;102.697;95.6877;91.8626;90.5554;89.2669;86.8164;85.6781;84.6068;78.9651;76.9127,
1971.12.07;0.5986;0.5986;0.5986;0.5986;1;0;0;0;0;0;0;0;101.389;101.32;101.907;102.342;102.133;102.168;70.2669;72.9942;73.1056;73.0356;72.5942;72.2991;71.9861;70.0432;69.3086,
1971.12.08;0.5993;0.5993;0.5993;0.5993;1;0;0;0;0;0;0;0;101.216;101.37;101.818;102.182;102.462;102.409;72.4051;74.3966;74.4005;74.2495;73.6913;73.351;72.9982;70.8501;70.0288,
1971.12.09;0.5979;0.5979;0.5979;0.5979;1;0;0;0;0;0;0;0;100.555;101.202;101.202;101.788;101.944;102.328;61.3716;66.5031;67.1283;67.4969;67.7721;67.7748;67.7278;67.057;66.7648,
1971.12.10;0.5967;0.5967;0.5967;0.5967;1;0;0;0;0;0;0;0;99.7659;101.067;100.93;101.376;101.583;102.157;52.7577;60.2419;61.3462;62.1168;63.0376;63.3059;63.4961;63.9745;64.0973,
1971.12.13;0.5971;0.5971;0.5971;0.5971;1;0;0;0;0;0;0;0;99.252;100.844;101.066;101.066;101.444;102.103;55.3679;61.6185;62.5557;63.2031;63.9533;64.1593;64.2969;64.5449;64.5886,
1971.12.14;0.6006;0.6006;0.6006;0.6006;1;0;0;0;0;0;0;0;100.334;101.009;101.728;101.59;101.659;102.579;72.1797;71.49;71.373;71.2252;70.8474;70.6333;70.413;69.0477;68.5151,
1972.01.03;0.5977;0.5977;0.5977;0.5977;1;0;0;0;0;0;0;0;99.733;99.9331;100.946;101.168;101.099;102.049;51.9231;57.4888;58.5265;59.3194;60.4049;60.7787;61.077;62.1777;62.5307,
1972.01.04;0.5977;0.5977;0.5977;0.5977;1;0;0;0;0;0;0;0;99.9665;99.3517;100.521;101.236;101.168;102.014;51.9231;57.4888;58.5265;59.3194;60.4049;60.7787;61.077;62.1777;62.5307,
1972.01.05;0.5976;0.5976;0.5976;0.5976;1;0;0;0;0;0;0;0;100.151;99.8329;99.9164;100.929;101.22;101.962;51.1496;56.9861;58.0703;58.9002;60.0418;60.4374;60.7549;61.9433;62.327,
1972.01.06;0.599;0.599;0.599;0.599;1;0;0;0;0;0;0;0;100.318;99.9499;99.5678;100.74;101.165;102.411;61.2505;62.2652;62.6547;62.9703;63.4023;63.542;63.6459;63.9408;64.0355,
1972.01.07;0.5994;0.5994;0.5994;0.5994;1;0;0;0;0;0;0;0;99.8002;100.251;100.134;100.217;100.807;102.199;63.9153;63.7191;63.9226;64.0989;64.3371;64.4065;64.4516;64.4998;64.5144,
1972.01.10;0.6012;0.6012;0.6012;0.6012;1;0;0;0;0;0;0;0;100.586;100.754;100.317;99.9335;100.518;102.349;73.9803;69.7194;69.2138;68.8466;68.3109;68.0947;67.8995;66.9227;66.5995,
1972.01.11;0.602;0.602;0.602;0.602;1;0;0;0;0;0;0;0;100.719;100.821;100.686;100.568;100.066;102.277;77.4714;72.066;71.3172;70.7564;69.9351;69.6109;69.3236;67.9436;67.484,
1972.01.12;0.6056;0.6056;0.6056;0.6056;1;0;0;0;0;0;0;0;101.339;100.833;101.492;101.051;101.169;102.505;87.161;80.0264;78.6885;77.617;75.9791;75.3268;74.7518;72.0238;71.0746,
1972.01.13;0.6081;0.6081;0.6081;0.6081;1;0;0;0;0;0;0;0;101.519;101.74;101.842;101.706;101.468;102.859;90.6514;83.7106;82.2519;81.0477;79.1539;78.3853;77.7025;74.3997;73.2143,
1972.01.14;0.6086;0.6086;0.6086;0.6086;1;0;0;0;0;0;0;0;101.535;101.824;101.332;101.994;101.79;103.013;91.2463;84.3695;82.8953;81.672;79.7382;78.9507;78.25;74.8483;73.6208,
1972.01.17;0.6095;0.6095;0.6095;0.6095;1;0;0;0;0;0;0;0;101.381;101.991;101.974;102.077;102.145;103.235;92.3427;85.5704;84.0653;82.8048;80.7952;79.9722;79.2382;75.6545;74.3507,
1972.01.18;0.6074;0.6074;0.6074;0.6074;1;0;0;0;0;0;0;0;100.897;101.402;101.623;101.132;101.725;102.584;67.6345;71.0203;71.2692;71.3687;71.3242;71.2339;71.1188;70.1456;69.6656,
1972.01.19;0.6086;0.6086;0.6086;0.6086;1;0;0;0;0;0;0;0;100.495;101.535;101.841;101.824;101.332;102.355;72.8277;73.9167;73.83;73.677;73.277;73.0564;72.8319;71.3954;70.7622,
